"tanggal","year","stasiun","pm10","so2","co","o3","no2","max","critical","categori","sum_partikulat"
"2020-06-14","2020","DKI1 (Bunderan HI)",60,15,6,61,12,61,"O3","SEDANG",154
"2020-06-15","2020","DKI1 (Bunderan HI)",70,13,8,54,13,70,"PM10","SEDANG",158
"2020-06-16","2020","DKI1 (Bunderan HI)",67,16,8,35,11,67,"PM10","SEDANG",137
"2020-06-17","2020","DKI1 (Bunderan HI)",56,15,5,49,8,56,"PM10","SEDANG",133
"2020-06-18","2020","DKI1 (Bunderan HI)",60,17,6,56,9,60,"PM10","SEDANG",148
"2020-06-19","2020","DKI1 (Bunderan HI)",57,15,6,47,11,57,"PM10","SEDANG",136
"2020-06-20","2020","DKI1 (Bunderan HI)",61,17,12,67,17,67,"O3","SEDANG",174
"2020-06-21","2020","DKI1 (Bunderan HI)",63,16,6,61,10,63,"PM10","SEDANG",156
"2020-06-22","2020","DKI1 (Bunderan HI)",67,20,6,34,11,67,"PM10","SEDANG",138
"2020-06-23","2020","DKI1 (Bunderan HI)",53,18,7,41,15,53,"PM10","SEDANG",134
"2020-06-24","2020","DKI1 (Bunderan HI)",53,15,7,77,11,77,"O3","SEDANG",163
"2020-06-25","2020","DKI1 (Bunderan HI)",76,19,13,64,23,76,"PM10","SEDANG",195
"2020-06-26","2020","DKI1 (Bunderan HI)",70,18,10,61,19,70,"PM10","SEDANG",178
"2020-06-27","2020","DKI1 (Bunderan HI)",65,20,6,42,14,65,"PM10","SEDANG",147
"2020-06-28","2020","DKI1 (Bunderan HI)",72,21,6,47,11,72,"PM10","SEDANG",157
"2020-06-29","2020","DKI1 (Bunderan HI)",68,20,5,57,11,68,"PM10","SEDANG",161
"2020-06-30","2020","DKI1 (Bunderan HI)",75,20,6,53,15,75,"PM10","SEDANG",169
"2020-07-01","2020","DKI1 (Bunderan HI)",69,18,6,65,11,69,"PM10","SEDANG",169
"2020-07-02","2020","DKI1 (Bunderan HI)",68,17,7,47,11,68,"PM10","SEDANG",150
"2020-07-03","2020","DKI1 (Bunderan HI)",54,18,7,32,9,54,"PM10","SEDANG",120
"2020-07-04","2020","DKI1 (Bunderan HI)",70,18,8,43,12,70,"PM10","SEDANG",151
"2020-07-05","2020","DKI1 (Bunderan HI)",63,20,5,40,9,63,"PM10","SEDANG",137
"2020-07-06","2020","DKI1 (Bunderan HI)",58,21,7,39,12,58,"PM10","SEDANG",137
"2020-07-07","2020","DKI1 (Bunderan HI)",53,22,6,33,12,53,"PM10","SEDANG",126
"2020-07-08","2020","DKI1 (Bunderan HI)",60,20,6,59,15,60,"PM10","SEDANG",160
"2020-07-09","2020","DKI1 (Bunderan HI)",54,16,8,67,12,67,"O3","SEDANG",157
"2020-07-10","2020","DKI1 (Bunderan HI)",62,19,8,80,17,80,"O3","SEDANG",186
"2020-07-11","2020","DKI1 (Bunderan HI)",73,17,9,47,16,73,"PM10","SEDANG",162
"2020-07-12","2020","DKI1 (Bunderan HI)",62,17,6,60,9,62,"PM10","SEDANG",154
"2020-07-13","2020","DKI1 (Bunderan HI)",61,19,5,44,10,61,"PM10","SEDANG",139
"2020-07-14","2020","DKI1 (Bunderan HI)",64,21,6,55,16,64,"PM10","SEDANG",162
"2020-07-15","2020","DKI1 (Bunderan HI)",57,16,6,31,12,57,"PM10","SEDANG",122
"2020-07-16","2020","DKI1 (Bunderan HI)",48,19,5,24,11,48,"PM10","BAIK",107
"2020-07-17","2020","DKI1 (Bunderan HI)",56,24,7,39,10,56,"PM10","SEDANG",136
"2020-07-18","2020","DKI1 (Bunderan HI)",55,21,7,54,15,55,"PM10","SEDANG",152
"2020-07-19","2020","DKI1 (Bunderan HI)",68,17,6,66,10,68,"PM10","SEDANG",167
"2020-07-20","2020","DKI1 (Bunderan HI)",66,16,8,77,12,77,"O3","SEDANG",179
"2020-07-21","2020","DKI1 (Bunderan HI)",59,19,8,58,12,59,"PM10","SEDANG",156
"2020-07-22","2020","DKI1 (Bunderan HI)",56,16,6,49,15,56,"PM10","SEDANG",142
"2020-07-23","2020","DKI1 (Bunderan HI)",62,16,7,85,11,85,"O3","SEDANG",181
"2020-07-24","2020","DKI1 (Bunderan HI)",60,18,7,56,13,60,"PM10","SEDANG",154
"2020-07-25","2020","DKI1 (Bunderan HI)",64,18,7,60,11,64,"PM10","SEDANG",160
"2020-07-26","2020","DKI1 (Bunderan HI)",59,19,5,45,10,59,"PM10","SEDANG",138
"2020-07-27","2020","DKI1 (Bunderan HI)",58,21,6,56,11,58,"PM10","SEDANG",152
"2020-07-28","2020","DKI1 (Bunderan HI)",68,20,7,89,14,89,"O3","SEDANG",198
"2020-07-29","2020","DKI1 (Bunderan HI)",66,19,7,107,14,107,"O3","TIDAK SEHAT",213
"2020-07-30","2020","DKI1 (Bunderan HI)",68,17,7,104,12,104,"O3","TIDAK SEHAT",208
"2020-07-31","2020","DKI1 (Bunderan HI)",56,19,7,62,14,62,"O3","SEDANG",158
"2020-08-01","2020","DKI1 (Bunderan HI)",65,18,7,84,13,84,"O3","SEDANG",187
"2020-08-02","2020","DKI1 (Bunderan HI)",75,17,11,77,15,77,"O3","SEDANG",195
"2020-08-03","2020","DKI1 (Bunderan HI)",71,18,9,65,11,71,"PM10","SEDANG",174
"2020-08-04","2020","DKI1 (Bunderan HI)",61,19,5,61,11,61,"PM10","SEDANG",157
"2020-08-05","2020","DKI1 (Bunderan HI)",67,20,7,70,12,70,"O3","SEDANG",176
"2020-08-06","2020","DKI1 (Bunderan HI)",70,23,6,55,16,70,"PM10","SEDANG",170
"2020-08-07","2020","DKI1 (Bunderan HI)",65,19,6,72,12,72,"O3","SEDANG",174
"2020-08-08","2020","DKI1 (Bunderan HI)",64,18,6,58,14,64,"PM10","SEDANG",160
"2020-08-09","2020","DKI1 (Bunderan HI)",54,15,6,65,12,65,"O3","SEDANG",152
"2020-08-10","2020","DKI1 (Bunderan HI)",58,18,5,47,11,58,"PM10","SEDANG",139
"2020-08-11","2020","DKI1 (Bunderan HI)",60,20,5,34,10,60,"PM10","SEDANG",129
"2020-08-12","2020","DKI1 (Bunderan HI)",68,19,14,49,17,68,"PM10","SEDANG",167
"2020-08-13","2020","DKI1 (Bunderan HI)",53,16,7,41,12,53,"PM10","SEDANG",129
"2020-08-14","2020","DKI1 (Bunderan HI)",40,16,8,43,16,43,"O3","BAIK",123
"2020-08-15","2020","DKI1 (Bunderan HI)",58,18,10,29,12,58,"PM10","SEDANG",127
"2020-08-16","2020","DKI1 (Bunderan HI)",50,19,4,44,10,50,"PM10","BAIK",127
"2020-08-17","2020","DKI1 (Bunderan HI)",52,16,7,52,10,52,"PM10","SEDANG",137
"2020-08-18","2020","DKI1 (Bunderan HI)",52,17,10,66,13,66,"O3","SEDANG",158
"2020-08-19","2020","DKI1 (Bunderan HI)",65,18,15,39,18,65,"PM10","SEDANG",155
"2020-08-20","2020","DKI1 (Bunderan HI)",54,17,6,40,13,54,"PM10","SEDANG",130
"2020-08-21","2020","DKI1 (Bunderan HI)",46,18,3,41,9,46,"PM10","BAIK",117
"2020-08-22","2020","DKI1 (Bunderan HI)",58,21,5,42,11,58,"PM10","SEDANG",137
"2020-08-23","2020","DKI1 (Bunderan HI)",63,22,7,53,13,63,"PM10","SEDANG",158
"2020-08-24","2020","DKI1 (Bunderan HI)",55,18,5,44,11,55,"PM10","SEDANG",133
"2020-08-25","2020","DKI1 (Bunderan HI)",57,20,7,53,14,57,"PM10","SEDANG",151
"2020-08-26","2020","DKI1 (Bunderan HI)",52,20,5,66,11,66,"O3","SEDANG",154
"2020-08-27","2020","DKI1 (Bunderan HI)",55,18,5,52,11,55,"PM10","SEDANG",141
"2020-08-28","2020","DKI1 (Bunderan HI)",57,19,5,48,16,57,"PM10","SEDANG",145
"2020-08-29","2020","DKI1 (Bunderan HI)",59,20,4,54,8,59,"PM10","SEDANG",145
"2020-08-30","2020","DKI1 (Bunderan HI)",56,19,4,58,6,58,"O3","SEDANG",143
"2020-08-31","2020","DKI1 (Bunderan HI)",57,20,6,68,14,68,"O3","SEDANG",165
"2020-09-01","2020","DKI1 (Bunderan HI)",63,20,6,60,11,84,"PM25","SEDANG",160
"2020-09-02","2020","DKI1 (Bunderan HI)",57,18,6,81,13,85,"PM25","SEDANG",175
"2020-09-03","2020","DKI1 (Bunderan HI)",58,18,8,65,13,85,"PM25","SEDANG",162
"2020-09-04","2020","DKI1 (Bunderan HI)",48,19,5,44,9,64,"PM25","SEDANG",125
"2020-09-05","2020","DKI1 (Bunderan HI)",50,17,5,88,12,88,"O3","SEDANG",172
"2020-09-06","2020","DKI1 (Bunderan HI)",59,17,7,84,12,92,"PM25","SEDANG",179
"2020-09-07","2020","DKI1 (Bunderan HI)",54,23,6,64,12,89,"PM25","SEDANG",159
"2020-09-08","2020","DKI1 (Bunderan HI)",58,22,5,47,12,81,"PM25","SEDANG",144
"2020-09-09","2020","DKI1 (Bunderan HI)",56,22,4,39,9,80,"PM25","SEDANG",130
"2020-09-10","2020","DKI1 (Bunderan HI)",56,18,6,78,13,80,"PM25","SEDANG",171
"2020-09-11","2020","DKI1 (Bunderan HI)",68,18,7,70,22,97,"PM25","SEDANG",185
"2020-09-12","2020","DKI1 (Bunderan HI)",59,18,7,99,18,99,"O3","SEDANG",201
"2020-09-13","2020","DKI1 (Bunderan HI)",60,18,7,86,11,86,"O3","SEDANG",182
"2020-09-14","2020","DKI1 (Bunderan HI)",57,18,6,58,11,86,"PM25","SEDANG",150
"2020-09-15","2020","DKI1 (Bunderan HI)",55,16,6,69,12,76,"PM25","SEDANG",158
"2020-09-16","2020","DKI1 (Bunderan HI)",57,16,7,59,14,77,"PM25","SEDANG",153
"2020-09-17","2020","DKI1 (Bunderan HI)",45,18,4,49,10,68,"PM25","SEDANG",126
"2020-09-18","2020","DKI1 (Bunderan HI)",52,19,4,42,10,71,"PM25","SEDANG",127
"2020-09-19","2020","DKI1 (Bunderan HI)",60,22,5,68,11,86,"PM25","SEDANG",166
"2020-09-20","2020","DKI1 (Bunderan HI)",44,19,3,35,6,56,"PM25","SEDANG",107
"2020-09-21","2020","DKI1 (Bunderan HI)",46,18,8,64,9,64,"O3","SEDANG",145
"2020-09-22","2020","DKI1 (Bunderan HI)",37,15,6,82,11,82,"O3","SEDANG",151
"2020-09-23","2020","DKI1 (Bunderan HI)",54,20,7,78,12,78,"O3","SEDANG",171
"2020-09-24","2020","DKI1 (Bunderan HI)",57,17,6,82,14,82,"O3","SEDANG",176
"2020-09-25","2020","DKI1 (Bunderan HI)",62,19,6,65,11,91,"PM25","SEDANG",163
"2020-09-26","2020","DKI1 (Bunderan HI)",69,19,10,91,14,103,"PM25","TIDAK SEHAT",203
"2020-09-27","2020","DKI1 (Bunderan HI)",61,17,11,77,13,87,"PM25","SEDANG",179
"2020-09-28","2020","DKI1 (Bunderan HI)",42,16,5,70,10,70,"O3","SEDANG",143
"2020-09-29","2020","DKI1 (Bunderan HI)",52,19,6,66,11,72,"PM25","SEDANG",154
"2020-09-30","2020","DKI1 (Bunderan HI)",55,19,6,47,11,76,"PM25","SEDANG",138
"2020-10-01","2020","DKI1 (Bunderan HI)",50,19,4,50,10,72,"PM25","SEDANG",133
"2020-10-02","2020","DKI1 (Bunderan HI)",53,22,6,69,12,69,"O3","SEDANG",162
"2020-10-03","2020","DKI1 (Bunderan HI)",50,17,9,71,14,71,"O3","SEDANG",161
"2020-10-04","2020","DKI1 (Bunderan HI)",53,18,8,75,16,75,"PM25","SEDANG",170
"2020-10-05","2020","DKI1 (Bunderan HI)",40,16,5,95,10,95,"O3","SEDANG",166
"2020-10-06","2020","DKI1 (Bunderan HI)",42,17,5,70,11,70,"O3","SEDANG",145
"2020-10-07","2020","DKI1 (Bunderan HI)",52,20,5,68,13,68,"O3","SEDANG",158
"2020-10-08","2020","DKI1 (Bunderan HI)",46,20,5,83,11,83,"O3","SEDANG",165
"2020-10-09","2020","DKI1 (Bunderan HI)",60,18,7,87,14,99,"PM25","SEDANG",186
"2020-10-10","2020","DKI1 (Bunderan HI)",53,17,7,60,11,74,"PM25","SEDANG",148
"2020-10-11","2020","DKI1 (Bunderan HI)",44,18,6,74,11,74,"O3","SEDANG",153
"2020-10-12","2020","DKI1 (Bunderan HI)",57,19,7,86,16,86,"O3","SEDANG",185
"2020-10-13","2020","DKI1 (Bunderan HI)",61,21,9,75,11,91,"PM25","SEDANG",177
"2020-10-14","2020","DKI1 (Bunderan HI)",63,18,8,63,20,93,"PM25","SEDANG",172
"2020-10-15","2020","DKI1 (Bunderan HI)",60,20,7,70,17,91,"PM25","SEDANG",174
"2020-10-16","2020","DKI1 (Bunderan HI)",56,19,7,76,20,80,"PM25","SEDANG",178
"2020-10-17","2020","DKI1 (Bunderan HI)",51,17,9,61,22,70,"PM25","SEDANG",160
"2020-10-18","2020","DKI1 (Bunderan HI)",50,16,7,51,14,72,"PM25","SEDANG",138
"2020-10-19","2020","DKI1 (Bunderan HI)",54,16,7,60,11,76,"PM25","SEDANG",148
"2020-10-20","2020","DKI1 (Bunderan HI)",54,18,11,43,15,83,"PM25","SEDANG",141
"2020-10-21","2020","DKI1 (Bunderan HI)",57,18,11,71,15,78,"PM25","SEDANG",172
"2020-10-22","2020","DKI1 (Bunderan HI)",48,17,10,44,13,61,"PM25","SEDANG",132
"2020-10-23","2020","DKI1 (Bunderan HI)",26,15,3,23,7,36,"PM25","BAIK",74
"2020-10-24","2020","DKI1 (Bunderan HI)",47,23,6,61,11,69,"PM25","SEDANG",148
"2020-10-25","2020","DKI1 (Bunderan HI)",39,17,7,48,11,61,"PM25","SEDANG",122
"2020-10-26","2020","DKI1 (Bunderan HI)",41,18,8,77,20,77,"O3","SEDANG",164
"2020-10-27","2020","DKI1 (Bunderan HI)",40,16,9,77,15,77,"O3","SEDANG",157
"2020-10-28","2020","DKI1 (Bunderan HI)",55,18,18,60,16,75,"PM25","SEDANG",167
"2020-10-29","2020","DKI1 (Bunderan HI)",51,17,7,40,14,70,"PM25","SEDANG",129
"2020-10-30","2020","DKI1 (Bunderan HI)",52,18,5,35,9,73,"PM25","SEDANG",119
"2020-10-31","2020","DKI1 (Bunderan HI)",35,20,3,48,8,54,"PM25","SEDANG",114
"2020-11-01","2020","DKI1 (Bunderan HI)",49,67,18,10,40,11,"PM25","SEDANG",184
"2020-11-02","2020","DKI1 (Bunderan HI)",23,27,15,3,32,5,"O3","BAIK",100
"2020-11-03","2020","DKI1 (Bunderan HI)",43,64,19,6,53,10,"PM25","SEDANG",185
"2020-11-04","2020","DKI1 (Bunderan HI)",42,62,20,5,59,12,"PM25","SEDANG",188
"2020-11-05","2020","DKI1 (Bunderan HI)",51,70,17,11,50,19,"PM25","SEDANG",199
"2020-11-06","2020","DKI1 (Bunderan HI)",79,106,23,13,49,20,"PM25","TIDAK SEHAT",270
"2020-11-07","2020","DKI1 (Bunderan HI)",61,85,19,14,45,25,"PM25","SEDANG",224
"2020-11-08","2020","DKI1 (Bunderan HI)",60,85,16,17,57,14,"PM25","SEDANG",235
"2020-11-09","2020","DKI1 (Bunderan HI)",62,95,20,13,57,18,"PM25","SEDANG",247
"2020-11-10","2020","DKI1 (Bunderan HI)",62,92,18,8,53,16,"PM25","SEDANG",233
"2020-11-11","2020","DKI1 (Bunderan HI)",61,97,20,10,62,20,"PM25","SEDANG",250
"2020-11-12","2020","DKI1 (Bunderan HI)",53,80,20,6,49,23,"PM25","SEDANG",208
"2020-11-13","2020","DKI1 (Bunderan HI)",53,68,20,5,34,14,"PM25","SEDANG",180
"2020-11-14","2020","DKI1 (Bunderan HI)",54,78,20,7,79,12,"O3","SEDANG",238
"2020-11-15","2020","DKI1 (Bunderan HI)",52,73,21,6,41,12,"PM25","SEDANG",193
"2020-11-16","2020","DKI1 (Bunderan HI)",51,70,20,5,42,11,"PM25","SEDANG",188
"2020-11-17","2020","DKI1 (Bunderan HI)",57,84,18,7,60,13,"PM25","SEDANG",226
"2020-11-18","2020","DKI1 (Bunderan HI)",57,79,18,9,71,20,"PM25","SEDANG",234
"2020-11-19","2020","DKI1 (Bunderan HI)",58,84,18,13,64,20,"PM25","SEDANG",237
"2020-11-20","2020","DKI1 (Bunderan HI)",53,68,20,5,34,10,"PM25","SEDANG",180
"2020-11-21","2020","DKI1 (Bunderan HI)",54,82,18,15,48,13,"PM25","SEDANG",217
"2020-11-22","2020","DKI1 (Bunderan HI)",51,69,18,15,45,14,"PM25","SEDANG",198
"2020-11-23","2020","DKI1 (Bunderan HI)",62,93,20,11,51,17,"PM25","SEDANG",237
"2020-11-24","2020","DKI1 (Bunderan HI)",44,56,19,8,53,13,"PM25","SEDANG",180
"2020-11-25","2020","DKI1 (Bunderan HI)",39,63,19,8,48,14,"PM25","SEDANG",177
"2020-11-26","2020","DKI1 (Bunderan HI)",47,69,21,9,55,14,"PM25","SEDANG",201
"2020-11-27","2020","DKI1 (Bunderan HI)",44,59,20,8,41,17,"PM25","SEDANG",172
"2020-11-28","2020","DKI1 (Bunderan HI)",46,66,18,7,65,14,"PM25","SEDANG",202
"2020-11-29","2020","DKI1 (Bunderan HI)",37,56,17,7,24,9,"PM25","SEDANG",141
"2020-11-30","2020","DKI1 (Bunderan HI)",18,21,16,4,27,5,"O3","BAIK",86
"2020-12-01","2020","DKI1 (Bunderan HI)",22,17,4,19,8,26,"PM25","BAIK",70
"2020-12-02","2020","DKI1 (Bunderan HI)",25,18,4,28,7,48,"PM25","BAIK",82
"2020-12-03","2020","DKI1 (Bunderan HI)",29,19,8,48,14,48,"O3","BAIK",118
"2020-12-04","2020","DKI1 (Bunderan HI)",39,29,8,52,17,58,"PM25","SEDANG",145
"2020-12-05","2020","DKI1 (Bunderan HI)",28,22,7,34,11,34,"O3","BAIK",102
"2020-12-06","2020","DKI1 (Bunderan HI)",31,22,7,30,9,50,"PM25","BAIK",99
"2020-12-07","2020","DKI1 (Bunderan HI)",25,22,6,18,9,31,"PM25","BAIK",80
"2020-12-08","2020","DKI1 (Bunderan HI)",36,31,8,23,8,52,"PM25","SEDANG",106
"2020-12-09","2020","DKI1 (Bunderan HI)",32,22,5,25,8,46,"PM25","BAIK",92
"2020-12-10","2020","DKI1 (Bunderan HI)",32,30,4,25,7,48,"PM25","BAIK",98
"2020-12-11","2020","DKI1 (Bunderan HI)",32,24,9,21,12,49,"PM25","BAIK",98
"2020-12-12","2020","DKI1 (Bunderan HI)",23,19,6,29,10,33,"PM25","BAIK",87
"2020-12-13","2020","DKI1 (Bunderan HI)",29,20,5,29,6,41,"PM25","BAIK",89
"2020-12-14","2020","DKI1 (Bunderan HI)",25,18,4,29,9,32,"PM25","BAIK",85
"2020-12-15","2020","DKI1 (Bunderan HI)",26,18,6,24,8,34,"PM25","BAIK",82
"2020-12-16","2020","DKI1 (Bunderan HI)",21,17,5,19,7,35,"PM25","BAIK",69
"2020-12-17","2020","DKI1 (Bunderan HI)",24,21,5,30,7,37,"PM25","BAIK",87
"2020-12-18","2020","DKI1 (Bunderan HI)",25,19,5,25,8,34,"PM25","BAIK",82
"2020-12-19","2020","DKI1 (Bunderan HI)",27,19,6,24,9,49,"PM25","BAIK",85
"2020-12-20","2020","DKI1 (Bunderan HI)",37,20,9,19,8,49,"PM25","BAIK",93
"2020-12-21","2020","DKI1 (Bunderan HI)",17,17,4,14,5,20,"PM25","BAIK",57
"2020-12-22","2020","DKI1 (Bunderan HI)",23,19,6,16,10,39,"PM25","BAIK",74
"2020-12-23","2020","DKI1 (Bunderan HI)",43,26,24,26,13,62,"PM25","SEDANG",132
"2020-12-24","2020","DKI1 (Bunderan HI)",40,26,8,31,8,62,"PM25","SEDANG",113
"2020-12-25","2020","DKI1 (Bunderan HI)",23,23,4,25,5,38,"PM25","BAIK",80
"2020-12-26","2020","DKI1 (Bunderan HI)",23,26,3,30,6,35,"PM25","BAIK",88
"2020-12-27","2020","DKI1 (Bunderan HI)",24,26,5,35,5,44,"PM25","BAIK",95
"2020-12-28","2020","DKI1 (Bunderan HI)",26,27,4,33,8,44,"PM25","BAIK",98
"2020-12-29","2020","DKI1 (Bunderan HI)",21,23,5,28,6,28,"O3","BAIK",83
"2020-12-30","2020","DKI1 (Bunderan HI)",19,22,4,25,7,30,"PM25","BAIK",77
"2020-12-31","2020","DKI1 (Bunderan HI)",26,25,8,29,10,39,"PM25","BAIK",98
"2021-01-01","2021","DKI1 (Bunderan HI)",38,29,6,31,13,53,"PM25","SEDANG",117
"2021-01-02","2021","DKI1 (Bunderan HI)",27,27,7,47,7,47,"O3","BAIK",115
"2021-01-03","2021","DKI1 (Bunderan HI)",44,25,7,40,13,58,"PM25","SEDANG",129
"2021-01-04","2021","DKI1 (Bunderan HI)",30,24,4,32,7,48,"PM25","BAIK",97
"2021-01-05","2021","DKI1 (Bunderan HI)",38,24,6,31,9,53,"PM25","SEDANG",108
"2021-01-06","2021","DKI1 (Bunderan HI)",41,23,13,46,13,58,"PM25","SEDANG",136
"2021-01-07","2021","DKI1 (Bunderan HI)",35,22,6,39,10,47,"PM25","BAIK",112
"2021-01-08","2021","DKI1 (Bunderan HI)",37,26,16,17,10,54,"PM25","SEDANG",106
"2021-01-09","2021","DKI1 (Bunderan HI)",47,16,27,22,12,61,"PM25","SEDANG",124
"2021-01-10","2021","DKI1 (Bunderan HI)",23,16,11,33,8,33,"O3","BAIK",91
"2021-01-11","2021","DKI1 (Bunderan HI)",38,17,14,27,10,54,"PM25","SEDANG",106
"2021-01-12","2021","DKI1 (Bunderan HI)",29,20,12,26,15,50,"PM25","BAIK",102
"2021-01-13","2021","DKI1 (Bunderan HI)",34,17,13,20,9,44,"PM25","BAIK",93
"2021-01-14","2021","DKI1 (Bunderan HI)",36,15,15,26,13,57,"PM25","SEDANG",105
"2021-01-15","2021","DKI1 (Bunderan HI)",42,14,15,32,12,62,"PM25","SEDANG",115
"2021-01-16","2021","DKI1 (Bunderan HI)",52,15,17,25,14,73,"PM25","SEDANG",123
"2021-01-17","2021","DKI1 (Bunderan HI)",52,17,15,26,14,71,"PM25","SEDANG",124
"2021-01-18","2021","DKI1 (Bunderan HI)",40,16,11,26,12,52,"PM25","SEDANG",105
"2021-01-19","2021","DKI1 (Bunderan HI)",31,13,12,25,12,41,"PM25","BAIK",93
"2021-01-20","2021","DKI1 (Bunderan HI)",35,12,12,22,13,35,"PM10","BAIK",94
"2021-01-21","2021","DKI1 (Bunderan HI)",43,13,14,28,15,51,"PM25","SEDANG",113
"2021-01-22","2021","DKI1 (Bunderan HI)",49,14,14,28,15,63,"PM25","SEDANG",120
"2021-01-23","2021","DKI1 (Bunderan HI)",72,14,43,44,20,108,"PM25","TIDAK SEHAT",193
"2021-01-24","2021","DKI1 (Bunderan HI)",33,12,14,23,10,48,"PM25","BAIK",92
"2021-01-25","2021","DKI1 (Bunderan HI)",56,13,29,62,15,82,"PM25","SEDANG",175
"2021-01-26","2021","DKI1 (Bunderan HI)",52,14,19,28,13,70,"PM25","SEDANG",126
"2021-01-27","2021","DKI1 (Bunderan HI)",20,13,10,19,8,20,"PM10","BAIK",70
"2021-01-28","2021","DKI1 (Bunderan HI)",27,14,18,17,11,41,"PM25","BAIK",87
"2021-01-29","2021","DKI1 (Bunderan HI)",30,16,17,24,11,53,"PM25","SEDANG",98
"2021-01-30","2021","DKI1 (Bunderan HI)",27,13,16,24,12,37,"PM25","BAIK",92
"2021-01-31","2021","DKI1 (Bunderan HI)",36,13,16,26,10,51,"PM25","SEDANG",101
"2021-02-01","2021","DKI1 (Bunderan HI)",59,21,26,15,31,79,"PM25","SEDANG",152
"2021-02-02","2021","DKI1 (Bunderan HI)",30,21,14,16,24,46,"PM25","BAIK",105
"2021-02-03","2021","DKI1 (Bunderan HI)",23,19,11,14,19,33,"PM25","BAIK",86
"2021-02-04","2021","DKI1 (Bunderan HI)",36,23,14,12,24,53,"PM25","SEDANG",109
"2021-02-05","2021","DKI1 (Bunderan HI)",29,20,14,12,21,36,"PM25","BAIK",96
"2021-02-06","2021","DKI1 (Bunderan HI)",27,21,8,21,15,34,"PM25","BAIK",92
"2021-02-07","2021","DKI1 (Bunderan HI)",25,19,7,19,12,25,"PM10","BAIK",82
"2021-02-08","2021","DKI1 (Bunderan HI)",24,19,10,18,17,26,"PM25","BAIK",88
"2021-02-09","2021","DKI1 (Bunderan HI)",33,22,12,14,22,40,"PM25","BAIK",103
"2021-02-10","2021","DKI1 (Bunderan HI)",32,21,10,12,16,38,"PM25","BAIK",91
"2021-02-11","2021","DKI1 (Bunderan HI)",26,23,13,9,17,37,"PM25","BAIK",88
"2021-02-12","2021","DKI1 (Bunderan HI)",41,26,16,10,16,52,"PM25","SEDANG",109
"2021-02-13","2021","DKI1 (Bunderan HI)",25,20,9,19,16,37,"PM25","BAIK",89
"2021-02-14","2021","DKI1 (Bunderan HI)",33,18,11,19,19,47,"PM25","BAIK",100
"2021-02-15","2021","DKI1 (Bunderan HI)",34,20,13,17,25,47,"PM25","BAIK",109
"2021-02-16","2021","DKI1 (Bunderan HI)",26,18,11,18,26,28,"PM25","BAIK",99
"2021-02-17","2021","DKI1 (Bunderan HI)",39,23,23,12,33,57,"PM25","SEDANG",130
"2021-02-18","2021","DKI1 (Bunderan HI)",43,29,13,12,29,59,"PM25","SEDANG",126
"2021-02-19","2021","DKI1 (Bunderan HI)",29,19,20,12,23,41,"PM25","BAIK",103
"2021-02-20","2021","DKI1 (Bunderan HI)",30,18,11,18,20,38,"PM25","BAIK",97
"2021-02-21","2021","DKI1 (Bunderan HI)",31,18,10,16,17,45,"PM25","BAIK",92
"2021-02-22","2021","DKI1 (Bunderan HI)",51,20,18,11,23,67,"PM25","SEDANG",123
"2021-02-23","2021","DKI1 (Bunderan HI)",50,22,11,20,23,64,"PM25","SEDANG",126
"2021-02-24","2021","DKI1 (Bunderan HI)",30,22,10,9,16,42,"PM25","BAIK",87
"2021-02-25","2021","DKI1 (Bunderan HI)",31,26,12,14,17,48,"PM25","BAIK",100
"2021-02-26","2021","DKI1 (Bunderan HI)",29,18,13,18,20,38,"PM25","BAIK",98
"2021-02-27","2021","DKI1 (Bunderan HI)",49,23,15,17,31,67,"PM25","SEDANG",135
"2021-02-28","2021","DKI1 (Bunderan HI)",43,19,12,19,18,60,"PM25","SEDANG",111
"2021-03-01","2021","DKI1 (Bunderan HI)",37,20,12,12,17,60,"PM25","SEDANG",98
"2021-03-02","2021","DKI1 (Bunderan HI)",38,20,15,14,28,55,"PM25","SEDANG",115
"2021-03-03","2021","DKI1 (Bunderan HI)",49,19,21,17,35,67,"PM25","SEDANG",141
"2021-03-04","2021","DKI1 (Bunderan HI)",51,22,18,19,31,75,"PM25","SEDANG",141
"2021-03-05","2021","DKI1 (Bunderan HI)",52,20,16,16,30,69,"PM25","SEDANG",134
"2021-03-06","2021","DKI1 (Bunderan HI)",51,20,22,15,37,73,"PM25","SEDANG",145
"2021-03-07","2021","DKI1 (Bunderan HI)",57,23,23,19,31,88,"PM25","SEDANG",153
"2021-03-08","2021","DKI1 (Bunderan HI)",47,21,16,11,19,63,"PM25","SEDANG",114
"2021-03-09","2021","DKI1 (Bunderan HI)",36,23,15,10,22,50,"PM25","BAIK",106
"2021-03-10","2021","DKI1 (Bunderan HI)",45,20,20,14,27,65,"PM25","SEDANG",126
"2021-03-11","2021","DKI1 (Bunderan HI)",27,19,9,15,21,35,"PM25","BAIK",91
"2021-03-12","2021","DKI1 (Bunderan HI)",44,24,12,13,25,58,"PM25","SEDANG",118
"2021-03-13","2021","DKI1 (Bunderan HI)",37,27,13,13,25,62,"PM25","SEDANG",115
"2021-03-14","2021","DKI1 (Bunderan HI)",39,23,14,10,19,60,"PM25","SEDANG",105
"2021-03-15","2021","DKI1 (Bunderan HI)",45,29,18,13,34,70,"PM25","SEDANG",139
